"Receiver 1 VAST Satellite 030D 8018";"10.49.41.174"
"Receiver 1 VAST Satellite 030D 8021";"10.49.32.172"
"Receiver 1 VAST Satellite 030D 8023";"10.49.27.46"
"Receiver 1 VAST Satellite 050D 2029";"10.66.130.237"
"Receiver 1 VAST Satellite 050D 2058";"10.49.7.141"
"Receiver 1 VAST Satellite 050D 2072";"10.66.142.174"
"Receiver 1 VAST Satellite 050D 2083";"10.66.146.236"
"Receiver 1 VAST Satellite 050D 2096";"10.66.145.42"
"Receiver 1 VAST Satellite 050D 2123";"10.12.21.20"
"Receiver 1 VAST Satellite 050D 2133";"10.49.12.77"
"Receiver 1 VAST Satellite 050D 2260";"10.66.145.72"
"Receiver 1 VAST Satellite 050D 2303";"10.49.21.107"
"Receiver 1 VAST Satellite 050D 3050";"10.66.148.47"
"Receiver 1 VAST Satellite 050D 3053";"10.49.26.207"
"Receiver 1 VAST Satellite 050D 3059";"10.49.8.170"
"Receiver 1 VAST Satellite 050D 4318";"10.66.148.235"
"Receiver 1 VAST Satellite 050D 4319";"10.66.137.201"
"Receiver 1 VAST Satellite 050D 6006";"10.49.30.111"
"Receiver 1 VAST Satellite 050D 6034";"10.49.11.9"
"Receiver 1 VAST Satellite 050D 6057";"10.66.136.72"
"Receiver 1 VAST Satellite 050D 7020";"10.49.13.13"
"Receiver 1 VAST Satellite 050D 8017";"10.49.11.171"
"Receiver 1 VAST Satellite 060D 2130";"10.66.151.105"
"Receiver 1 VAST Satellite 060D 2147";"10.49.24.108"
"Receiver 1 VAST Satellite 060D 4094";"10.11.25.20"
"Receiver 1 VAST Satellite 060D 5018";"10.65.174.23"
"Receiver 1 VAST Satellite 060D 6003";"10.15.19.23"
"Receiver 1 VAST Satellite 060D 7016";"10.65.180.23"
"Receiver 1 VAST Satellite 060D 8032";"10.14.203.23"
"Receiver 2 Satellite 100D 2040";"10.12.16.75"
"Receiver 2 VAST Satellite 001D 4056";"10.49.26.236"
"Receiver 2 VAST Satellite 001D 4094";"10.11.25.80"
"Receiver 2 VAST Satellite 001D 4144";"10.66.135.172"
"Receiver 2 VAST Satellite 001D 5018";"10.65.174.20"
"Receiver 2 VAST Satellite 001D 7019";"10.65.190.20"
"Receiver 2 VAST Satellite 002D 2008";"10.15.200.21"
"Receiver 2 VAST Satellite 002D 2046";"10.49.33.47"
"Receiver 2 VAST Satellite 002D 2052";"10.12.20.21"
"Receiver 2 VAST Satellite 002D 2064";"10.12.18.75"
"Receiver 2 VAST Satellite 002D 2066";"10.49.47.75"
"Receiver 2 VAST Satellite 002D 2067";"10.12.17.21"
"Receiver 2 VAST Satellite 002D 2068";"10.12.22.83"
"Receiver 2 VAST Satellite 002D 2069";"10.12.23.77"
"Receiver 2 VAST Satellite 002D 2075";"10.12.19.21"
"Receiver 2 VAST Satellite 002D 2076";"10.12.25.21"
"Receiver 2 VAST Satellite 002D 2079";"10.12.31.56"
"Receiver 2 VAST Satellite 002D 2082";"10.12.50.91"
"Receiver 2 VAST Satellite 002D 2095";"10.49.1.44"
"Receiver 2 VAST Satellite 002D 2132";"10.66.138.139"
"Receiver 2 VAST Satellite 002D 3001";"10.66.136.107"
"Receiver 2 VAST Satellite 002D 3008";"10.66.128.16"
"Receiver 2 VAST Satellite 002D 3013";"10.13.16.74"
"Receiver 2 VAST Satellite 002D 3017";"10.13.22.21"
"Receiver 2 VAST Satellite 002D 3020";"10.49.5.205"
"Receiver 2 VAST Satellite 002D 3026";"10.13.23.21"
"Receiver 2 VAST Satellite 002D 3028";"10.13.24.84"
"Receiver 2 VAST Satellite 002D 3029";"10.49.33.143"
"Receiver 2 VAST Satellite 002D 3031";"10.13.17.21"
"Receiver 2 VAST Satellite 002D 3035";"10.13.21.21"
"Receiver 2 VAST Satellite 002D 3038";"10.13.25.81"
"Receiver 2 VAST Satellite 002D 3057";"10.13.50.21"
"Receiver 2 VAST Satellite 002D 4000";"10.66.144.140"
